DELPHI DB FILE
FORMAT NUMBER=1
NUMBER OF BOUNDARY POINTS= 1934
44  49  43  0.006   -0.006  -0.001  0.002   0.007   -0.007  
44  49  44  0.009   -0.009  -0.002  0.003   0.009   -0.009  
44  49  45  0.013   -0.014  -0.003  0.004   0.010   -0.010  
44  49  46  0.018   -0.020  -0.004  0.005   0.010   -0.009  
44  49  47  0.023   -0.025  -0.005  0.007   0.007   -0.005  
44  49  48  0.024   -0.027  -0.006  0.007   0.001   0.001   
44  49  49  0.023   -0.025  -0.005  0.007   -0.005  0.007   
44  49  50  0.018   -0.020  -0.004  0.005   -0.009  0.010   
44  49  51  0.013   -0.014  -0.003  0.004   -0.010  0.010   
44  49  52  0.009   -0.009  -0.002  0.003   -0.009  0.009   
44  49  53  0.006   -0.006  -0.001  0.002   -0.007  0.007   
44  49  54  0.003   -0.003  -0.001  0.001   -0.005  0.005   
44  50  42  0.003   -0.003  -0.001  0.002   0.004   -0.005  
44  50  43  0.005   -0.005  -0.002  0.003   0.006   -0.006  
44  50  44  0.008   -0.008  -0.004  0.004   0.008   -0.008  
44  50  45  0.011   -0.012  -0.005  0.006   0.009   -0.009  
44  50  46  0.015   -0.016  -0.007  0.008   0.008   -0.007  
44  50  47  0.018   -0.020  -0.009  0.010   0.005   -0.004  
44  50  48  0.020   -0.022  -0.010  0.011   0.001   0.001   
44  50  49  0.018   -0.020  -0.009  0.010   -0.004  0.005   
44  50  50  0.015   -0.016  -0.007  0.008   -0.007  0.008   
44  50  51  0.011   -0.012  -0.005  0.006   -0.009  0.009   
44  50  52  0.008   -0.008  -0.004  0.004   -0.008  0.008   
44  50  53  0.005   -0.005  -0.002  0.003   -0.006  0.006   
44  50  54  0.003   -0.003  -0.001  0.002   -0.005  0.004   
44  51  43  0.004   -0.004  -0.003  0.003   0.005   -0.005  
44  51  44  0.006   -0.006  -0.004  0.005   0.006   -0.006  
44  51  45  0.008   -0.009  -0.006  0.007   0.007   -0.006  
44  51  46  0.011   -0.012  -0.009  0.009   0.006   -0.005  
44  51  47  0.013   -0.014  -0.010  0.010   0.004   -0.003  
44  51  48  0.014   -0.015  -0.011  0.011   0.001   0.001   
44  51  49  0.013   -0.014  -0.010  0.010   -0.003  0.004   
44  51  50  0.011   -0.012  -0.009  0.009   -0.005  0.006   
44  51  51  0.008   -0.009  -0.006  0.007   -0.006  0.007   
44  51  52  0.006   -0.006  -0.004  0.005   -0.006  0.006   
44  51  53  0.004   -0.004  -0.003  0.003   -0.005  0.005   
44  52  43  0.003   -0.003  -0.003  0.003   0.003   -0.003  
44  52  44  0.004   -0.004  -0.004  0.004   0.004   -0.004  
44  52  45  0.006   -0.006  -0.006  0.006   0.005   -0.004  
44  52  46  0.008   -0.008  -0.008  0.008   0.004   -0.004  
44  52  47  0.009   -0.009  -0.009  0.009   0.003   -0.002  
44  52  48  0.009   -0.010  -0.010  0.009   0.001   0.001   
44  52  49  0.009   -0.009  -0.009  0.009   -0.002  0.003   
44  52  50  0.008   -0.008  -0.008  0.008   -0.004  0.004   
44  52  51  0.006   -0.006  -0.006  0.006   -0.004  0.005   
44  52  52  0.004   -0.004  -0.004  0.004   -0.004  0.004   
44  52  53  0.003   -0.003  -0.003  0.003   -0.003  0.003   
44  53  44  0.003   -0.003  -0.003  0.003   0.003   -0.003  
44  53  45  0.004   -0.004  -0.005  0.005   0.003   -0.003  
44  53  46  0.005   -0.005  -0.006  0.006   0.003   -0.002  
44  53  47  0.006   -0.006  -0.007  0.007   0.002   -0.001  
44  53  48  0.006   -0.006  -0.008  0.007   0.000   0.000   
44  53  49  0.006   -0.006  -0.007  0.007   -0.001  0.002   
44  53  50  0.005   -0.005  -0.006  0.006   -0.002  0.003   
44  53  51  0.004   -0.004  -0.005  0.005   -0.003  0.003   
44  53  52  0.003   -0.003  -0.003  0.003   -0.003  0.003   
44  54  46  0.003   -0.003  -0.005  0.004   0.002   -0.001  
44  54  47  0.003   -0.003  -0.005  0.005   0.001   -0.001  
44  54  48  0.003   -0.003  -0.006  0.005   0.000   0.000   
44  54  49  0.003   -0.003  -0.005  0.005   -0.001  0.001   
44  54  50  0.003   -0.003  -0.005  0.004   -0.001  0.002   
45  41  47  0.002   -0.002  0.004   -0.005  0.001   -0.000  
45  41  48  0.002   -0.002  0.004   -0.005  0.000   0.000   
45  41  49  0.002   -0.002  0.004   -0.005  -0.000  0.001   
45  42  45  0.002   -0.002  0.004   -0.005  0.002   -0.002  
45  42  46  0.003   -0.003  0.006   -0.006  0.002   -0.002  
45  42  47  0.004   -0.003  0.006   -0.007  0.001   -0.001  
45  42  48  0.004   -0.003  0.007   -0.008  0.000   0.000   
45  42  49  0.004   -0.003  0.006   -0.007  -0.001  0.001   
45  42  50  0.003   -0.003  0.006   -0.006  -0.002  0.002   
45  42  51  0.002   -0.002  0.004   -0.005  -0.002  0.002   
45  43  43  0.002   -0.002  0.003   -0.003  0.003   -0.003  
45  43  44  0.003   -0.003  0.005   -0.005  0.004   -0.004  
45  43  45  0.004   -0.004  0.006   -0.007  0.004   -0.004  
45  43  46  0.005   -0.005  0.008   -0.009  0.004   -0.003  
